
002  	 0.451   

002  	 0.451   

002  	 0.451   

002  	 0.451   

004  	 0.505   

004  	 0.503   

004  	 0.502   

004  	 0.500   

008  	 0.543   

008  	 0.541   

008  	 0.537   

008  	 0.542   

016  	 0.560   

016  	 0.563   

016  	 0.563   

016  	 0.565   

032  	 0.576   

032  	 0.577   

032  	 0.576   

032  	 0.577   

064  	 0.583   

064  	 0.584   

064  	 0.583   

064  	 0.584   

128  	 0.588   

128  	 0.587   

128  	 0.587   

128  	 0.587   
